"filename", "language", "Markdown", "Python", "Shell Script", "JSON", "YAML", "HTML", "Docker", "Go Checksum File", "Go Module File", "Go", "comment", "blank", "total"
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-01-compose-hardening.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-02-helm-chart.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-03-offline-bundle.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-04-metrics-dashboard.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-05-logs-traces.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-06-backup-restore-drill.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-07-load-test-scripts.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-08-security-test-suite.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-09-upgrade-rollback.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-10-pilot-onboarding.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-11-bug-triage-process.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-12-cost-quotas-tuning.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-13-chaos-drills.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-14-beta-docs.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-15-i18n-accessibility.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-16-performance-tuning.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-17-pilot-telemetry-review.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p4-18-beta-exit-report.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-01-final-security-review.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-02-sbom-license-package.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-03-install-guide.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-04-admin-user-manuals.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-05-api-docs.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-06-runbook-summary.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-07-release-notes.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-08-ga-sign-off.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-09-support-playbook.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-10-migration-guide.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-11-training-material.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-12-final-regression.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-13-deployment-smoke.md", "Markdown", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-14-legal-compliance-package.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-p5-15-post-ga-backlog.md", "Markdown", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-team-cloud-go-authz-adapter.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-team-cloud-go-ga-hardening.md", "Markdown", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 50
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-team-cloud-go-second-ga-hardening.md", "Markdown", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 69
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-23-team-cloud-go-service.md", "Markdown", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 46
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GAStep/02-phase-0-1-foundation-steps.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GAStep/06-team-cloud-go-service-steps.md", "Markdown", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 74
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GAStep/README.md", "Markdown", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GAStep/progress-tracker.md", "Markdown", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/README.md", "Markdown", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/releaseManual/README.md", "Markdown", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/releaseManual/team-cloud-ga-release-manual.md", "Markdown", 627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 850
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/admin_user_manuals.py", "Python", 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 138
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/api.py", "Python", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/api_docs.py", "Python", 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 233
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/audit.py", "Python", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/backup/drill.py", "Python", 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 193
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/beta_docs.py", "Python", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 90
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/beta_exit.py", "Python", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 99
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/chaos.py", "Python", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 57
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/chat.py", "Python", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/context.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/correlation.py", "Python", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 80
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/deployment_smoke.py", "Python", 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 147
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/final_regression.py", "Python", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 68
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/final_security.py", "Python", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 87
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/ga_signoff.py", "Python", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 119
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/i18n_accessibility.py", "Python", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 82
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/install_guide.py", "Python", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 113
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/legal_compliance.py", "Python", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 75
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/load_testing.py", "Python", 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 137
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/migration_guide.py", "Python", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 72
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/observability.py", "Python", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 58
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/performance_tuning.py", "Python", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 93
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/pilot.py", "Python", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 66
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/post_ga_backlog.py", "Python", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 72
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/release_notes.py", "Python", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 101
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/runbook_summary.py", "Python", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 151
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/runtime_events.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/sbom_license.py", "Python", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 87
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/security_suite.py", "Python", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 113
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/support_playbook.py", "Python", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 76
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/telemetry_review.py", "Python", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 48
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/training_material.py", "Python", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 71
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/triage.py", "Python", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 54
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/upgrade.py", "Python", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 84
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud/usage.py", "Python", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 5, 16
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/README.md", "Markdown", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 127
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/cmd/team-cloud-server/main.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 7, 59
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/deploy/kubernetes/team-cloud-go.yaml", "YAML", 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 1, 145
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/go.mod", "Go Module File", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 5, 17
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/go.sum", "Go Checksum File", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/authn/authn.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 0, 15, 224
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/authz/authz.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 0, 21, 229
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/authz/spicedb_http_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 5, 120
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/config/config.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 7, 96
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/config/config_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 5, 57
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/deploy/deploy_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 4, 55
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/httpapi/ga_capabilities_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 936, 0, 59, 995
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/httpapi/server.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1515, 0, 86, 1601
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/httpapi/server_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 256, 0, 27, 283
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/objectstore/s3.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 13, 165
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/objectstore/s3_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 4, 60
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/store/memory/store.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 944, 0, 66, 1010
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/store/postgres/schema.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 0, 25, 228
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/store/postgres/schema_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 4, 58
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/store/postgres/store.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1349, 0, 85, 1434
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/store/store.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 0, 33, 286
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/team_cloud_go/internal/store/vector.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 0, 10, 163
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_admin_user_manuals.py", "Python", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 76
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_api_docs_package.py", "Python", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 79
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_beta_docs.py", "Python", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 76
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_beta_exit_report.py", "Python", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 98
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_bug_triage_process.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 48
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_chaos_drills.py", "Python", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_compose_hardening.py", "Python", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 101
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_cost_quota_tuning.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 48
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_deployment_smoke.py", "Python", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 86
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_final_regression.py", "Python", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 62
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_final_security_review.py", "Python", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 63
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_ga_release_checklist.py", "Python", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 33
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_ga_signoff.py", "Python", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 71
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_helm_chart.py", "Python", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 113
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_i18n_accessibility.py", "Python", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 85
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_install_guide.py", "Python", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 57
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_legal_compliance_package.py", "Python", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 67
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_load_test_scripts.py", "Python", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 61
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_local_compose_stack.py", "Python", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 75
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_logs_traces.py", "Python", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 133
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_metrics_dashboard.py", "Python", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 72
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_migration_guide.py", "Python", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 62
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_offline_bundle.py", "Python", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 95
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_performance_tuning.py", "Python", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 55
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_pilot_onboarding.py", "Python", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 53
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_pilot_telemetry_review.py", "Python", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 59
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_platform_backup_restore_drill.py", "Python", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 120
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_platform_foundation_suite.py", "Python", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_post_ga_backlog.py", "Python", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 59
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_release_manual.py", "Python", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 58
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_release_notes.py", "Python", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 59
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/tests/team_cloud/test_runbook_summary.py", "Python", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 66
